2024-05-18T06:37:11.262332+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '08d45b4b-cece-44f2-8f83-c0f429b081ab', 'counter': 7, 'stdout': '\x1b[0;31m\x1b[0m', 'start_line': 6, 'end_line': 7, 'runner_ident': 'b63f5c6b-fbcb-471d-8a1f-3c41723914c5', 'created': '2024-05-18T06:37:11.254308+00:00'}
2024-05-18T06:37:11.262426+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '8968d85c-6fb0-4dc1-a0ad-6e5875e0b939', 'counter': 8, 'stdout': '\x1b[0;31m  vars:\x1b[0m', 'start_line': 7, 'end_line': 8, 'runner_ident': 'b63f5c6b-fbcb-471d-8a1f-3c41723914c5', 'created': '2024-05-18T06:37:11.254374+00:00'}
2024-05-18T06:37:11.262524+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '5d6904c1-d5ed-40a0-af7b-e9ea024403ea', 'counter': 9, 'stdout': '\x1b[0;31m    kube-packages:\x1b[0m', 'start_line': 8, 'end_line': 9, 'runner_ident': 'b63f5c6b-fbcb-471d-8a1f-3c41723914c5', 'created': '2024-05-18T06:37:11.254430+00:00'}
2024-05-18T06:37:11.262614+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'c81c4138-81c7-4993-a692-9e11846f6b35', 'counter': 10, 'stdout': '\x1b[0;31m    ^ here\x1b[0m', 'start_line': 9, 'end_line': 10, 'runner_ident': 'b63f5c6b-fbcb-471d-8a1f-3c41723914c5', 'created': '2024-05-18T06:37:11.254497+00:00'}
2024-05-18T06:39:05.606087+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '1acf5f0b-8ff2-46f9-8f6a-eb551a52baba', 'counter': 1, 'stdout': "\x1b[0;31mERROR! Invalid variable name in vars specified for Play: 'kube-packages' is not a valid variable name\x1b[0m", 'start_line': 0, 'end_line': 1, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597513+00:00'}
2024-05-18T06:39:05.606613+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'da29f4d0-b8e0-4fbc-93af-aad73b899aa4', 'counter': 2, 'stdout': '\x1b[0;31m\x1b[0m', 'start_line': 1, 'end_line': 2, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597665+00:00'}
2024-05-18T06:39:05.606737+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '54704e36-44aa-4130-be30-f50672b086cc', 'counter': 3, 'stdout': "\x1b[0;31mThe error appears to be in '/home/kiosk/ansible/install.yaml': line 6, column 5, but may\x1b[0m", 'start_line': 2, 'end_line': 3, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597714+00:00'}
2024-05-18T06:39:05.606857+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '603fa32a-587c-44e8-b2fa-ba733bb663bd', 'counter': 4, 'stdout': '\x1b[0;31mbe elsewhere in the file depending on the exact syntax problem.\x1b[0m', 'start_line': 3, 'end_line': 4, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597758+00:00'}
2024-05-18T06:39:05.606970+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '204b6111-bc84-46ad-802a-05feed9bf9fe', 'counter': 5, 'stdout': '\x1b[0;31m\x1b[0m', 'start_line': 4, 'end_line': 5, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597799+00:00'}
2024-05-18T06:39:05.607082+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '41db2998-3266-45fd-a464-9691151cff67', 'counter': 6, 'stdout': '\x1b[0;31mThe offending line appears to be:\x1b[0m', 'start_line': 5, 'end_line': 6, 'runner_ident': 'bec9e5ad-324c-4e10-b419-abc0521e57a7', 'created': '2024-05-18T06:39:05.597838+00:00'}
